File_name,Individual,Which_ear,Objective,Temperature,HatchingState,AgeGroup,Clutch,Age_days,Age_hours,Age_mins,Age_secs,Age,Img,RampDiff,R-R2,LampDiff,L-R2,AverageAmp,AverageR2,Stage,Hair_width,Sypse_width,Scan_date ,Slice_size ,Z_first,Z_last,Surface_type,N_images_in_sequence,Kaylee_Image_number_HC,Kaylee_N_hair_cells,Kaylee_Total_N_of_hair_cells,Kaylee_HC_to_HC_length_um,Kaylee_HC_to_HC_surface_area,Kaylee_HC_to_HC_surface_area_SubsDiffs,Kaylee_HC_surface_length_um,Kaylee_HC_surface_area,Kaylee_HC_notes,Avital_Image_number_HC,Avital_N_hair_cells,Avital_Total_N_of_hair_cells,Avital_HC_to_HC_length_um,Avital_HC_to_HC_surface_area,Avital_HC_to_HC_surface_area_SubsDiffs,HumanError,Avital_HC_surface_length_um,Avital_HC_surface_area,Avital_HC_notes,Kaylee_Image_number_SYN,Kaylee_N_synapses,Kaylee_Total_N_synapses,Kaylee_SYN_notes,Avital_Image_number_SYN,Avital_N_synapses,Avital_Total_N_synapses,Avital_SYN_notes,Julie_Image_number_SYN,Julie_N_synapses,Julie_Total_N_synapses,Julie_SYN_notes,Kaylee_Image_number_SICE,Kaylee_SiCE_N_synapses,Trial_2,Notes
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,12,18,NA,145.039,NA,NA,169.685,NA,NA,12,14,NA,93.16,NA,NA,#VALUE!,134.353,NA,NA,26,2,NA,NA,13,1,NA,NA,22,1,NA,NA,5,0,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,16,15,NA,184.035,NA,NA,209.475,NA,NA,16,12,NA,117.557,NA,NA,#VALUE!,138.677,NA,NA,28,3,NA,NA,15,1,NA,NA,24,0,NA,NA,7,1,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,20,13,NA,173.88,NA,NA,210.134,NA,NA,20,12,NA,108.976,NA,NA,#VALUE!,138.867,NA,NA,30,2,NA,NA,17,2,NA,NA,26,2,NA,NA,9,1,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,24,7,NA,68.345,NA,NA,121.501,NA,NA,24,7,NA,57.918,NA,NA,#VALUE!,135.437,NA,NA,32,2,NA,NA,19,1,NA,NA,28,0,NA,NA,11,0,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,28,4,NA,67.097,NA,NA,124.377,NA,NA,28,4,NA,41.472,NA,NA,#VALUE!,137.312,NA,NA,NA,NA,NA,NA,21,3,NA,NA,30,0,NA,NA,13,4,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,NA,7.179,NA,NA,#VALUE!,140.608,NA,NA,NA,NA,NA,NA,23,1,NA,NA,32,1,NA,NA,15,5,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,25,3,NA,NA,NA,NA,NA,NA,17,9,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,19,9,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,NA,NA,21,8,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,31,4,NA,NA,NA,NA,NA,NA,23,21,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,NA,NA
Indiv5L_c291_60x,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,29,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,18,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,4,1,40,4.44,1747.6125,1747.6125,65.019,2628.495,Used left perpendicular surface. Bottom surface may be continuation of 5L (1),4,1,40,2.527,812.6957143,812.6957143,934.9167857,60.05,2398.62,Scale was set according to Indiv4R_c292_60x(typo-c292),NA,0,0,No synapses observed,NA,0,0,NA,NA,0,0,No synapses observed,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,8,8,NA,56.104,NA,NA,89.544,NA,NA,8,6,NA,34.162,NA,NA,#VALUE!,85.661,NA,"First Surface, Top Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,12,19,NA,105.604,NA,NA,118.159,NA,NA,12,14,NA,51.169,NA,NA,#VALUE!,114.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,16,12,NA,66.867,NA,NA,77.744,NA,NA,16,8,NA,28.573,NA,NA,#VALUE!,77.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,30.734,NA,NA,#VALUE!,76.055,NA,"Second Surface, Bottom Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,NA,24.858,NA,NA,#VALUE!,76.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_second,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,4,19,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,NA,17.606,NA,NA,#VALUE!,70.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,7,13,24,35.779,399.154,399.154,51.474,698.229,"Measured along surface (did not change last set, Julie said those were to be deleted",7,7,12,28.059,328.902,328.902,70.252,36.646,458.437,Scale was set according to Indiv4R_c292_60x(typo-c292),NA,0,0,No synapses observed,3,2,5,NA,14,1,1,NA,1,0,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,11,11,NA,21.243,NA,NA,48.273,NA,NA,11,5,NA,18.927,NA,NA,#VALUE!,28.845,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,5,2,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,NA,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,15,1,NA,No synapses observed beteeen slides 7 and 15,NA,NA,NA,NA,7,1,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,NA,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA
Indiv5L_c291_60x_third,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,7,14,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,25,3,34,17.982,724.6893333,724.6893333,32.449,1609.5885,None,25,3,25,8.809,342.7688333,342.7688333,381.9205,31.46,1554.514,Scale was set according to Indiv4R_c292_60x(typo-c292),NA,0,0,No synapses observed,25,1,2,NA,29,1,1,NA,1,1,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,29,3,NA,35.505,NA,NA,65.713,NA,NA,29,3,NA,21.913,NA,NA,#VALUE!,59.474,NA,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,NA,NA,3,2,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,33,3,NA,32.75,NA,NA,82.048,NA,NA,33,3,NA,20.45,NA,NA,#VALUE!,58.584,NA,NA,NA,NA,NA,NA,29,1,NA,NA,NA,NA,NA,NA,5,1,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,37,1,NA,3.969,NA,NA,52.118,NA,NA,37,1,NA,2.45,NA,NA,#VALUE!,94.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,38,1,NA,4.558,NA,NA,52.007,NA,NA,38,1,NA,0,NA,NA,#VALUE!,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,NA,NA
Indiv5L_c291_60x_fourth,5,left,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,25,38,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,13,5,NA,60.877,NA,NA,75.586,NA,NA,13,4,NA,22.898,NA,NA,#VALUE!,76.259,NA,NA,6,5,7,NA,4,2,18,NA,6,6,8,NA,1,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,17,6,NA,53.694,NA,NA,91.572,NA,NA,17,3,NA,50.256,NA,NA,#VALUE!,80.838,NA,NA,8,2,NA,NA,6,4,NA,NA,8,2,NA,NA,3,2,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,21,4,NA,38.864,NA,NA,72.699,NA,NA,21,2,NA,6.965,NA,NA,#VALUE!,65.443,NA,NA,NA,NA,NA,NA,20,2,NA,No synapses observed between slides 6 and 20,NA,NA,NA,NA,5,16,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,25,2,NA,10.746,NA,NA,42.8,NA,NA,25,2,NA,6.524,NA,NA,#VALUE!,64.659,NA,NA,NA,NA,NA,NA,22,0,NA,NA,NA,NA,NA,NA,7,12,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,29,3,NA,31.24,NA,NA,54.81,NA,NA,29,2,NA,15.772,NA,NA,#VALUE!,57.092,NA,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,9,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,33,2,NA,40.024,NA,NA,66.093,NA,NA,33,0,NA,0,NA,NA,#VALUE!,63.087,NA,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,NA,NA,11,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,37,1,NA,4.263,NA,NA,54.992,NA,NA,37,1,NA,2.164,NA,NA,#VALUE!,66.162,NA,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,NA,NA,13,2,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,15,2,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,32,2,NA,NA,NA,NA,NA,NA,17,1,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,19,2,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,36,4,NA,NA,NA,NA,NA,NA,21,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,NA,NA
Indiv5R_c291_60x_first,5,right,60,Hot,1,Older,291,3,6,17,0,3.261805556,6350-6379,NA,NA,NA,NA,NA,NA,28,7.102327532,4.409062329,20170727,2,13,38,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,NA,NA
